order_id,product_id,quantity,unit_price,unit_cost
506787,1002,2,21.43,11.57
506787,1019,2,158.0,121.76
506787,1036,1,16.3,7.8
506788,1002,2,21.43,11.57
506789,1007,1,22.65,12.31
506790,1038,3,57.96,23.86
506790,1074,1,7.05,4.72
506790,1031,3,61.08,26.7
506791,1048,2,25.0,12.32
506791,1001,1,48.84,28.89
506791,1066,3,31.67,19.0
506792,1014,2,143.17,101.54
506792,1011,3,27.91,15.76
506793,1046,1,32.28,16.34
506793,1080,1,13.5,9.7
506794,1055,2,17.87,8.33
506794,1011,3,27.91,15.76
506794,1029,1,18.46,8.02
506795,1002,2,21.43,11.57
506795,1035,2,58.01,24.53
506796,1083,2,12.54,8.23
506797,1005,2,14.98,9.5
506798,1039,2,35.5,14.75
506798,1042,2,18.52,8.94
506798,1070,1,96.13,56.64
506798,1038,2,57.96,23.86
506799,1082,1,7.84,5.86
506799,1070,2,96.13,56.64
506800,1016,1,58.01,49.31
506801,1002,1,21.43,11.57
506801,1051,1,18.62,9.33
506801,1073,2,18.44,12.91
506801,1079,1,10.85,7.94
506801,1004,1,42.61,25.74
506802,1039,2,35.5,14.75
506803,1042,2,18.52,8.94
506804,1044,1,36.15,17.97
506805,1083,2,12.54,8.23
506806,1028,1,20.81,8.8
506807,1050,1,9.96,5.12
506807,1027,2,48.53,23.68
506807,1071,2,16.14,10.85
506807,1051,2,18.62,9.33
506807,1037,1,54.45,25.62
506808,1021,1,53.05,44.77
506809,1065,3,54.43,31.87
506809,1012,1,35.71,21.89
506809,1062,1,39.94,24.4
506810,1028,1,20.81,8.8
506810,1030,3,37.14,15.95
506810,1044,3,36.15,17.97
506810,1008,3,28.48,16.6
506811,1023,2,97.84,76.62
506811,1033,1,23.67,11.3
506811,1034,2,20.06,9.91
506812,1078,2,19.71,14.52
506813,1052,2,36.77,17.46
506813,1051,1,18.62,9.33
506813,1031,2,61.08,26.7
506814,1004,3,42.61,25.74
506814,1033,2,23.67,11.3
506815,1070,3,96.13,56.64
506815,1002,1,21.43,11.57
506815,1034,1,20.06,9.91
506815,1069,3,50.32,34.14
506816,1021,2,53.05,44.77
506816,1040,3,62.95,29.03
506816,1013,3,79.75,62.38
506817,1073,3,18.44,12.91
506817,1048,1,25.0,12.32
506817,1014,2,143.17,101.54
506817,1056,1,93.62,61.62
506817,1006,1,53.62,29.31
506818,1063,2,85.08,56.56
506819,1075,2,24.53,16.28
506820,1014,2,143.17,101.54
506821,1052,1,36.77,17.46
506822,1071,2,16.14,10.85
506822,1013,2,79.75,62.38
506823,1029,2,18.46,8.02
506823,1080,2,13.5,9.7
506823,1069,1,50.32,34.14
506823,1037,3,54.45,25.62
506824,1013,2,79.75,62.38
506825,1070,3,96.13,56.64
506825,1012,1,35.71,21.89
506825,1046,1,32.28,16.34
506825,1006,3,53.62,29.31
506825,1083,1,12.54,8.23
506825,1048,1,25.0,12.32
506826,1033,1,23.67,11.3
506826,1052,1,36.77,17.46
506826,1049,1,9.78,4.51
506826,1019,1,158.0,121.76
506826,1047,2,32.59,16.27
506827,1019,1,158.0,121.76
506827,1044,1,36.15,17.97
506827,1028,1,20.81,8.8
506827,1053,3,21.56,11.33
506828,1056,1,93.62,61.62
506829,1064,3,23.03,14.31
506829,1057,1,70.96,47.26
506830,1020,1,67.21,52.37
506830,1074,2,7.05,4.72
506831,1063,2,85.08,56.56
506832,1046,2,32.28,16.34
506833,1080,2,13.5,9.7
506833,1072,1,11.81,7.5
506834,1029,3,18.46,8.02
506835,1043,3,31.33,16.1
506836,1012,2,35.71,21.89
506837,1004,2,42.61,25.74
506837,1035,1,58.01,24.53
506838,1010,1,43.12,23.21
506839,1032,1,31.28,14.2
506839,1057,1,70.96,47.26
506840,1053,1,21.56,11.33
506841,1033,2,23.67,11.3
506841,1013,1,79.75,62.38
506841,1047,1,32.59,16.27
506842,1033,1,23.67,11.3
506842,1036,1,16.3,7.8
506843,1064,1,23.03,14.31
506844,1018,1,96.7,69.36
506844,1076,1,8.96,6.26
506844,1053,2,21.56,11.33
506845,1036,2,16.3,7.8
506845,1047,1,32.59,16.27
506845,1032,2,31.28,14.2
506846,1073,3,18.44,12.91
506847,1014,3,143.17,101.54
506847,1028,1,20.81,8.8
506847,1059,2,90.78,56.73
506847,1071,2,16.14,10.85
506848,1064,1,23.03,14.31
506848,1062,1,39.94,24.4
506848,1054,1,16.0,7.32
506849,1077,2,26.11,17.33
506850,1070,1,96.13,56.64
506850,1024,1,135.79,99.24
506851,1076,1,8.96,6.26
506852,1041,2,19.13,8.73
506852,1021,2,53.05,44.77
506853,1060,3,84.27,56.39
506854,1000,2,31.83,20.13
506854,1062,2,39.94,24.4
506854,1036,3,16.3,7.8
506854,1015,3,145.62,106.1
506854,1039,3,35.5,14.75
506854,1055,1,17.87,8.33
506855,1034,3,20.06,9.91
506855,1000,2,31.83,20.13
506856,1055,1,17.87,8.33
506856,1015,2,145.62,106.1
506856,1024,1,135.79,99.24
506856,1045,3,12.66,6.6
506857,1019,1,158.0,121.76
506857,1041,2,19.13,8.73
506857,1045,1,12.66,6.6
506858,1071,3,16.14,10.85
506858,1025,1,68.75,32.64
506858,1018,3,96.7,69.36
506858,1055,1,17.87,8.33
506859,1011,2,27.91,15.76
506859,1026,2,67.11,32.58
506859,1068,2,62.19,40.12
506860,1015,1,145.62,106.1
506861,1001,1,48.84,28.89
506862,1016,1,58.01,49.31
506862,1080,1,13.5,9.7
506863,1018,3,96.7,69.36
506863,1061,2,46.83,26.77
506864,1047,1,32.59,16.27
506864,1051,3,18.62,9.33
506864,1069,2,50.32,34.14
506864,1064,2,23.03,14.31
506865,1065,3,54.43,31.87
506866,1082,3,7.84,5.86
506866,1067,2,94.63,56.6
506866,1022,1,89.29,71.91
506866,1001,1,48.84,28.89
506867,1009,2,34.56,19.21
506868,1024,1,135.79,99.24
506868,1026,1,67.11,32.58
506869,1084,1,6.83,4.87
506869,1023,2,97.84,76.62
506869,1079,1,10.85,7.94
506869,1027,3,48.53,23.68
506870,1013,2,79.75,62.38
506871,1060,2,84.27,56.39
506871,1020,3,67.21,52.37
506871,1057,2,70.96,47.26
506872,1019,1,158.0,121.76
506873,1016,2,58.01,49.31
506873,1057,2,70.96,47.26
506873,1054,1,16.0,7.32
506874,1055,1,17.87,8.33
506874,1078,1,19.71,14.52
506874,1042,2,18.52,8.94
506874,1064,1,23.03,14.31
506875,1015,1,145.62,106.1
506875,1074,2,7.05,4.72
506876,1068,2,62.19,40.12
506877,1058,1,83.98,48.8
506877,1037,1,54.45,25.62
506877,1074,2,7.05,4.72
506878,1073,2,18.44,12.91
506878,1037,1,54.45,25.62
506878,1034,1,20.06,9.91
506879,1025,1,68.75,32.64
506879,1053,1,21.56,11.33
506879,1062,2,39.94,24.4
506880,1063,2,85.08,56.56
506880,1020,1,67.21,52.37
506880,1051,3,18.62,9.33
506881,1077,1,26.11,17.33
506882,1042,1,18.52,8.94
506882,1029,2,18.46,8.02
506883,1056,1,93.62,61.62
506883,1082,1,7.84,5.86
506884,1004,2,42.61,25.74
506885,1015,2,145.62,106.1
506885,1026,1,67.11,32.58
506885,1013,2,79.75,62.38
506886,1076,2,8.96,6.26
506886,1001,1,48.84,28.89
506886,1043,1,31.33,16.1
506887,1005,2,14.98,9.5
506888,1070,1,96.13,56.64
506888,1068,2,62.19,40.12
506889,1025,2,68.75,32.64
506889,1013,1,79.75,62.38
506889,1083,3,12.54,8.23
506890,1012,2,35.71,21.89
506891,1013,1,79.75,62.38
506891,1050,1,9.96,5.12
506892,1069,1,50.32,34.14
506892,1001,1,48.84,28.89
506892,1020,3,67.21,52.37
506892,1031,2,61.08,26.7
506893,1068,2,62.19,40.12
506893,1007,3,22.65,12.31
506894,1076,1,8.96,6.26
506895,1078,1,19.71,14.52
506896,1046,2,32.28,16.34
506896,1024,1,135.79,99.24
506897,1045,1,12.66,6.6
506897,1035,1,58.01,24.53
506897,1030,1,37.14,15.95
506898,1069,1,50.32,34.14
506899,1046,2,32.28,16.34
506899,1062,3,39.94,24.4
506899,1031,1,61.08,26.7
506900,1040,2,62.95,29.03
506900,1074,1,7.05,4.72
506901,1002,2,21.43,11.57
506901,1048,1,25.0,12.32
506902,1001,1,48.84,28.89
506902,1064,2,23.03,14.31
506903,1023,2,97.84,76.62
506904,1048,3,25.0,12.32
506905,1050,2,9.96,5.12
506905,1004,1,42.61,25.74
506905,1018,3,96.7,69.36
506905,1052,1,36.77,17.46
506905,1083,1,12.54,8.23
506906,1018,1,96.7,69.36
506907,1063,1,85.08,56.56
506907,1070,1,96.13,56.64
506907,1081,1,18.92,13.34
506907,1077,1,26.11,17.33
506908,1043,1,31.33,16.1
506908,1013,1,79.75,62.38
506909,1054,1,16.0,7.32
506910,1012,1,35.71,21.89
506910,1031,3,61.08,26.7
506910,1043,2,31.33,16.1
506911,1053,2,21.56,11.33
506911,1016,1,58.01,49.31
506912,1037,3,54.45,25.62
506913,1041,1,19.13,8.73
506913,1061,1,46.83,26.77
506913,1078,1,19.71,14.52
506914,1063,2,85.08,56.56
506914,1083,3,12.54,8.23
506914,1002,1,21.43,11.57
506915,1078,1,19.71,14.52
506915,1067,2,94.63,56.6
506915,1008,3,28.48,16.6
506916,1078,1,19.71,14.52
506916,1061,3,46.83,26.77
506916,1082,2,7.84,5.86
506917,1054,1,16.0,7.32
506917,1067,3,94.63,56.6
506917,1050,1,9.96,5.12
506918,1047,2,32.59,16.27
506919,1068,1,62.19,40.12
506920,1011,1,27.91,15.76
506920,1050,1,9.96,5.12
506921,1020,2,67.21,52.37
506921,1014,2,143.17,101.54
506921,1037,3,54.45,25.62
506921,1005,2,14.98,9.5
506921,1056,2,93.62,61.62
506921,1028,2,20.81,8.8
506922,1025,1,68.75,32.64
506922,1006,1,53.62,29.31
506922,1067,1,94.63,56.6
506923,1035,3,58.01,24.53
506923,1025,2,68.75,32.64
506923,1074,1,7.05,4.72
506923,1002,3,21.43,11.57
506923,1024,3,135.79,99.24
506923,1079,1,10.85,7.94
506924,1019,2,158.0,121.76
506925,1006,2,53.62,29.31
506925,1043,1,31.33,16.1
506926,1005,1,14.98,9.5
506926,1061,1,46.83,26.77
506927,1022,2,89.29,71.91
506927,1083,1,12.54,8.23
506927,1036,1,16.3,7.8
506927,1063,1,85.08,56.56
506928,1041,2,19.13,8.73
506929,1057,2,70.96,47.26
506929,1079,3,10.85,7.94
506929,1066,2,31.67,19.0
506929,1068,2,62.19,40.12
506930,1021,1,53.05,44.77
506930,1059,1,90.78,56.73
506931,1015,1,145.62,106.1
506931,1042,1,18.52,8.94
506932,1019,1,158.0,121.76
506933,1026,2,67.11,32.58
506933,1022,3,89.29,71.91
506933,1017,1,203.45,168.48
506933,1073,2,18.44,12.91
506934,1022,1,89.29,71.91
506934,1041,1,19.13,8.73
506935,1014,1,143.17,101.54
506935,1037,1,54.45,25.62
506936,1031,2,61.08,26.7
506936,1070,2,96.13,56.64
506936,1037,3,54.45,25.62
506937,1047,2,32.59,16.27
506937,1037,2,54.45,25.62
506938,1010,2,43.12,23.21
506938,1064,1,23.03,14.31
506939,1039,1,35.5,14.75
506939,1046,1,32.28,16.34
506940,1058,3,83.98,48.8
506940,1069,1,50.32,34.14
506941,1060,1,84.27,56.39
506941,1080,2,13.5,9.7
506942,1034,1,20.06,9.91
506942,1054,2,16.0,7.32
506943,1052,1,36.77,17.46
506943,1076,1,8.96,6.26
506943,1066,1,31.67,19.0
506943,1030,1,37.14,15.95
506944,1044,2,36.15,17.97
506944,1046,2,32.28,16.34
506945,1035,2,58.01,24.53
506945,1043,2,31.33,16.1
506945,1069,3,50.32,34.14
506946,1046,3,32.28,16.34
506946,1004,2,42.61,25.74
506946,1001,1,48.84,28.89
506947,1063,2,85.08,56.56
506947,1059,2,90.78,56.73
506947,1004,2,42.61,25.74
506947,1078,1,19.71,14.52
506948,1024,1,135.79,99.24
506948,1014,1,143.17,101.54
506948,1056,2,93.62,61.62
506949,1009,1,34.56,19.21
506949,1029,1,18.46,8.02
506950,1064,1,23.03,14.31
506951,1024,2,135.79,99.24
506952,1047,2,32.59,16.27
506952,1053,1,21.56,11.33
506953,1014,2,143.17,101.54
506954,1051,2,18.62,9.33
506954,1003,1,16.76,10.43
506954,1011,1,27.91,15.76
506954,1079,1,10.85,7.94
506954,1025,2,68.75,32.64
506954,1026,1,67.11,32.58
506955,1000,1,31.83,20.13
506955,1055,2,17.87,8.33
506955,1021,1,53.05,44.77
506956,1049,3,9.78,4.51
506956,1006,1,53.62,29.31
506957,1026,1,67.11,32.58
506958,1035,1,58.01,24.53
506958,1016,3,58.01,49.31
506958,1049,2,9.78,4.51
506958,1051,3,18.62,9.33
506959,1029,1,18.46,8.02
506960,1048,1,25.0,12.32
506960,1012,3,35.71,21.89
506960,1037,2,54.45,25.62
506961,1019,2,158.0,121.76
506962,1000,2,31.83,20.13
506962,1008,3,28.48,16.6
506962,1060,2,84.27,56.39
506963,1057,2,70.96,47.26
506964,1074,2,7.05,4.72
506965,1032,2,31.28,14.2
506966,1014,1,143.17,101.54
506966,1077,1,26.11,17.33
506967,1073,3,18.44,12.91
506968,1070,2,96.13,56.64
506969,1001,1,48.84,28.89
506970,1042,2,18.52,8.94
506970,1052,1,36.77,17.46
506970,1056,1,93.62,61.62
506971,1029,1,18.46,8.02
506971,1081,1,18.92,13.34
506971,1045,2,12.66,6.6
506972,1053,3,21.56,11.33
506972,1028,2,20.81,8.8
506972,1046,1,32.28,16.34
506973,1011,2,27.91,15.76
506974,1055,2,17.87,8.33
506974,1030,2,37.14,15.95
506975,1014,2,143.17,101.54
506976,1003,3,16.76,10.43
506976,1019,2,158.0,121.76
506976,1023,2,97.84,76.62
506977,1067,2,94.63,56.6
506977,1048,2,25.0,12.32
506978,1012,1,35.71,21.89
506978,1006,1,53.62,29.31
506979,1041,1,19.13,8.73
506979,1054,1,16.0,7.32
506980,1037,1,54.45,25.62
506981,1046,1,32.28,16.34
506981,1057,1,70.96,47.26
506981,1056,1,93.62,61.62
506981,1036,3,16.3,7.8
506982,1038,1,57.96,23.86
506982,1074,2,7.05,4.72
506983,1010,1,43.12,23.21
506983,1063,3,85.08,56.56
506984,1019,1,158.0,121.76
506984,1016,1,58.01,49.31
506984,1063,3,85.08,56.56
506985,1079,1,10.85,7.94
506986,1044,1,36.15,17.97
506986,1020,1,67.21,52.37
506987,1015,1,145.62,106.1
506987,1040,3,62.95,29.03
506987,1067,1,94.63,56.6
506987,1059,1,90.78,56.73
506988,1066,3,31.67,19.0
506988,1079,2,10.85,7.94
506988,1067,3,94.63,56.6
506988,1076,1,8.96,6.26
506988,1014,2,143.17,101.54
506988,1051,1,18.62,9.33
506988,1070,1,96.13,56.64
506989,1013,3,79.75,62.38
506990,1014,2,143.17,101.54
506990,1011,2,27.91,15.76
506990,1008,1,28.48,16.6
506990,1033,2,23.67,11.3
506990,1020,2,67.21,52.37
506990,1081,1,18.92,13.34
506991,1037,2,54.45,25.62
506992,1064,2,23.03,14.31
506992,1039,1,35.5,14.75
506993,1039,1,35.5,14.75
506993,1053,2,21.56,11.33
506993,1056,2,93.62,61.62
506994,1026,2,67.11,32.58
506995,1060,1,84.27,56.39
506996,1000,3,31.83,20.13
506997,1051,3,18.62,9.33
506997,1076,2,8.96,6.26
506998,1040,1,62.95,29.03
506999,1060,2,84.27,56.39
506999,1000,1,31.83,20.13
507000,1000,1,31.83,20.13
507001,1083,2,12.54,8.23
507001,1011,1,27.91,15.76
507001,1063,2,85.08,56.56
507001,1051,3,18.62,9.33
507001,1059,2,90.78,56.73
507002,1013,1,79.75,62.38
507002,1026,1,67.11,32.58
507003,1004,3,42.61,25.74
507004,1016,2,58.01,49.31
507005,1028,2,20.81,8.8
507005,1011,3,27.91,15.76
507005,1066,1,31.67,19.0
507006,1083,2,12.54,8.23
507006,1011,1,27.91,15.76
507007,1003,1,16.76,10.43
507007,1031,1,61.08,26.7
507007,1040,1,62.95,29.03
507007,1060,3,84.27,56.39
507008,1054,1,16.0,7.32
507008,1033,1,23.67,11.3
507008,1001,1,48.84,28.89
507008,1003,1,16.76,10.43
507009,1083,2,12.54,8.23
507010,1040,1,62.95,29.03
507010,1037,1,54.45,25.62
507011,1007,1,22.65,12.31
507011,1056,2,93.62,61.62
507012,1019,2,158.0,121.76
507012,1037,1,54.45,25.62
507012,1009,1,34.56,19.21
507013,1035,2,58.01,24.53
507014,1022,3,89.29,71.91
507015,1084,3,6.83,4.87
507016,1032,1,31.28,14.2
507016,1060,1,84.27,56.39
507016,1040,1,62.95,29.03
507017,1084,1,6.83,4.87
507018,1055,2,17.87,8.33
507018,1018,2,96.7,69.36
507018,1035,2,58.01,24.53
507019,1067,2,94.63,56.6
507019,1018,1,96.7,69.36
507019,1016,3,58.01,49.31
507019,1029,2,18.46,8.02
507020,1007,2,22.65,12.31
507020,1082,2,7.84,5.86
507021,1037,2,54.45,25.62
507022,1009,1,34.56,19.21
507023,1065,2,54.43,31.87
507023,1033,2,23.67,11.3
507024,1028,3,20.81,8.8
507025,1076,1,8.96,6.26
507026,1012,2,35.71,21.89
507026,1080,1,13.5,9.7
507026,1043,1,31.33,16.1
507026,1078,3,19.71,14.52
507026,1019,2,158.0,121.76
507026,1030,1,37.14,15.95
507027,1054,1,16.0,7.32
507027,1050,3,9.96,5.12
507027,1040,1,62.95,29.03
507027,1018,2,96.7,69.36
507028,1063,1,85.08,56.56
507028,1036,3,16.3,7.8
507029,1041,2,19.13,8.73
507030,1029,1,18.46,8.02
507030,1012,1,35.71,21.89
507030,1055,1,17.87,8.33
507030,1034,1,20.06,9.91
507031,1040,2,62.95,29.03
507031,1001,1,48.84,28.89
507032,1041,2,19.13,8.73
507032,1082,2,7.84,5.86
507032,1036,1,16.3,7.8
507032,1013,2,79.75,62.38
507033,1027,2,48.53,23.68
507033,1060,3,84.27,56.39
507034,1082,3,7.84,5.86
507034,1037,2,54.45,25.62
507035,1030,1,37.14,15.95
507035,1080,2,13.5,9.7
507035,1013,1,79.75,62.38
507036,1069,1,50.32,34.14
507036,1076,2,8.96,6.26
507036,1005,2,14.98,9.5
507037,1073,2,18.44,12.91
507038,1041,3,19.13,8.73
507038,1057,2,70.96,47.26
507039,1006,1,53.62,29.31
507039,1014,2,143.17,101.54
507040,1067,2,94.63,56.6
507040,1029,1,18.46,8.02
507040,1001,1,48.84,28.89
507040,1035,1,58.01,24.53
507041,1041,2,19.13,8.73
507041,1081,2,18.92,13.34
507041,1035,1,58.01,24.53
507042,1062,1,39.94,24.4
507042,1039,2,35.5,14.75
507042,1063,1,85.08,56.56
507043,1028,2,20.81,8.8
507044,1083,1,12.54,8.23
507045,1077,1,26.11,17.33
507046,1055,2,17.87,8.33
507046,1077,1,26.11,17.33
507046,1061,1,46.83,26.77
507047,1054,1,16.0,7.32
507048,1046,2,32.28,16.34
507049,1046,2,32.28,16.34
507049,1030,2,37.14,15.95
507049,1009,3,34.56,19.21
507049,1061,1,46.83,26.77
507049,1040,2,62.95,29.03
507049,1006,2,53.62,29.31
507049,1032,1,31.28,14.2
507049,1000,2,31.83,20.13
507049,1072,1,11.81,7.5
507050,1010,2,43.12,23.21
507050,1014,2,143.17,101.54
507051,1071,3,16.14,10.85
507051,1073,1,18.44,12.91
507052,1034,1,20.06,9.91
507052,1082,1,7.84,5.86
507052,1002,2,21.43,11.57
507052,1079,2,10.85,7.94
507052,1045,2,12.66,6.6
507053,1002,2,21.43,11.57
507054,1084,2,6.83,4.87
507054,1045,3,12.66,6.6
507055,1044,3,36.15,17.97
507055,1061,2,46.83,26.77
507055,1073,2,18.44,12.91
507056,1008,1,28.48,16.6
507056,1067,2,94.63,56.6
507056,1034,2,20.06,9.91
507056,1057,1,70.96,47.26
507056,1019,3,158.0,121.76
507057,1006,2,53.62,29.31
507058,1026,3,67.11,32.58
507059,1077,2,26.11,17.33
507060,1022,2,89.29,71.91
507060,1036,3,16.3,7.8
507060,1009,1,34.56,19.21
507060,1054,2,16.0,7.32
507060,1081,1,18.92,13.34
507061,1076,1,8.96,6.26
507061,1044,1,36.15,17.97
507061,1034,1,20.06,9.91
507061,1004,3,42.61,25.74
507061,1048,3,25.0,12.32
507061,1022,1,89.29,71.91
507061,1062,1,39.94,24.4
507061,1065,3,54.43,31.87
507062,1068,1,62.19,40.12
507062,1083,2,12.54,8.23
507062,1006,1,53.62,29.31
507062,1050,1,9.96,5.12
507063,1025,1,68.75,32.64
507063,1011,1,27.91,15.76
507064,1019,3,158.0,121.76
507064,1015,2,145.62,106.1
507064,1058,1,83.98,48.8
507064,1074,3,7.05,4.72
507065,1070,1,96.13,56.64
507065,1019,2,158.0,121.76
507065,1020,2,67.21,52.37
507066,1010,2,43.12,23.21
507066,1023,1,97.84,76.62
507066,1042,1,18.52,8.94
507067,1063,1,85.08,56.56
507068,1000,1,31.83,20.13
507069,1044,1,36.15,17.97
507070,1054,2,16.0,7.32
507071,1058,1,83.98,48.8
507071,1014,1,143.17,101.54
507071,1033,2,23.67,11.3
507071,1011,2,27.91,15.76
507072,1022,1,89.29,71.91
507072,1063,2,85.08,56.56
507072,1083,1,12.54,8.23
507073,1025,3,68.75,32.64
507074,1062,1,39.94,24.4
507074,1029,1,18.46,8.02
507074,1032,2,31.28,14.2
507075,1012,1,35.71,21.89
507075,1039,2,35.5,14.75
507075,1019,1,158.0,121.76
507075,1001,1,48.84,28.89
507075,1077,1,26.11,17.33
507076,1056,3,93.62,61.62
507076,1076,2,8.96,6.26
507077,1061,1,46.83,26.77
507077,1033,2,23.67,11.3
507077,1014,1,143.17,101.54
507078,1065,2,54.43,31.87
507078,1058,2,83.98,48.8
507079,1078,2,19.71,14.52
507079,1036,2,16.3,7.8
507079,1018,1,96.7,69.36
507079,1043,2,31.33,16.1
507079,1006,1,53.62,29.31
507080,1017,3,203.45,168.48
507080,1084,1,6.83,4.87
507081,1042,1,18.52,8.94
507081,1028,3,20.81,8.8
507081,1082,2,7.84,5.86
507081,1000,2,31.83,20.13
507082,1073,1,18.44,12.91
507082,1046,3,32.28,16.34
507083,1070,1,96.13,56.64
507084,1077,2,26.11,17.33
507085,1037,1,54.45,25.62
507086,1023,1,97.84,76.62
507086,1062,2,39.94,24.4
507087,1044,1,36.15,17.97
507087,1058,3,83.98,48.8
507088,1080,2,13.5,9.7
507089,1009,2,34.56,19.21
507089,1016,1,58.01,49.31
507089,1074,1,7.05,4.72
507090,1030,3,37.14,15.95
507091,1084,3,6.83,4.87
507092,1026,2,67.11,32.58
507092,1006,1,53.62,29.31
507093,1042,3,18.52,8.94
507093,1024,3,135.79,99.24
507093,1047,2,32.59,16.27
507094,1005,1,14.98,9.5
507094,1022,2,89.29,71.91
507095,1051,1,18.62,9.33
507095,1073,1,18.44,12.91
507095,1035,1,58.01,24.53
507095,1067,2,94.63,56.6
507095,1036,1,16.3,7.8
507096,1013,1,79.75,62.38
507096,1021,1,53.05,44.77
507096,1027,2,48.53,23.68
507097,1016,1,58.01,49.31
507098,1021,3,53.05,44.77
507099,1071,3,16.14,10.85
507099,1061,1,46.83,26.77
507100,1041,3,19.13,8.73
507100,1060,2,84.27,56.39
507101,1073,2,18.44,12.91
507102,1074,1,7.05,4.72
507103,1013,2,79.75,62.38
507104,1067,3,94.63,56.6
507104,1045,3,12.66,6.6
507105,1026,2,67.11,32.58
507105,1061,3,46.83,26.77
507105,1079,1,10.85,7.94
507106,1028,2,20.81,8.8
507107,1014,3,143.17,101.54
507107,1054,2,16.0,7.32
507107,1070,2,96.13,56.64
507108,1048,3,25.0,12.32
507108,1083,1,12.54,8.23
507108,1006,2,53.62,29.31
507108,1066,1,31.67,19.0
507108,1000,1,31.83,20.13
507109,1047,3,32.59,16.27
507110,1009,1,34.56,19.21
507110,1057,1,70.96,47.26
507110,1069,1,50.32,34.14
507110,1038,1,57.96,23.86
507111,1069,2,50.32,34.14
507111,1071,2,16.14,10.85
507112,1031,1,61.08,26.7
507112,1069,2,50.32,34.14
507113,1056,1,93.62,61.62
507114,1083,1,12.54,8.23
507114,1056,1,93.62,61.62
507115,1012,1,35.71,21.89
507116,1057,2,70.96,47.26
507117,1073,3,18.44,12.91
507117,1034,2,20.06,9.91
507117,1050,2,9.96,5.12
507118,1046,1,32.28,16.34
507118,1040,2,62.95,29.03
507118,1039,1,35.5,14.75
507119,1062,3,39.94,24.4
507120,1001,2,48.84,28.89
507120,1084,1,6.83,4.87
507120,1041,1,19.13,8.73
507120,1029,1,18.46,8.02
507120,1045,1,12.66,6.6
507120,1082,3,7.84,5.86
507120,1064,1,23.03,14.31
507121,1033,1,23.67,11.3
507121,1070,1,96.13,56.64
507121,1012,2,35.71,21.89
507122,1065,3,54.43,31.87
507122,1003,1,16.76,10.43
507122,1071,2,16.14,10.85
507123,1072,1,11.81,7.5
507123,1083,1,12.54,8.23
507124,1041,1,19.13,8.73
507124,1007,1,22.65,12.31
507125,1068,2,62.19,40.12
507125,1035,1,58.01,24.53
507125,1062,1,39.94,24.4
507126,1070,2,96.13,56.64
507127,1065,3,54.43,31.87
507127,1062,2,39.94,24.4
507128,1028,3,20.81,8.8
507129,1047,2,32.59,16.27
507129,1054,1,16.0,7.32
507129,1037,1,54.45,25.62
507130,1030,1,37.14,15.95
507130,1027,1,48.53,23.68
507131,1057,2,70.96,47.26
507131,1002,2,21.43,11.57
507131,1048,3,25.0,12.32
507132,1063,1,85.08,56.56
507132,1007,1,22.65,12.31
507132,1082,2,7.84,5.86
507132,1084,2,6.83,4.87
507133,1027,2,48.53,23.68
507134,1073,1,18.44,12.91
507135,1008,1,28.48,16.6
507135,1055,1,17.87,8.33
507135,1011,2,27.91,15.76
507136,1075,3,24.53,16.28
507136,1042,1,18.52,8.94
507136,1043,1,31.33,16.1
507137,1003,2,16.76,10.43
507137,1076,2,8.96,6.26
507137,1031,1,61.08,26.7
507137,1062,2,39.94,24.4
507138,1014,1,143.17,101.54
507138,1024,1,135.79,99.24
507139,1007,2,22.65,12.31
507139,1029,2,18.46,8.02
507140,1009,1,34.56,19.21
507141,1001,3,48.84,28.89
507141,1027,2,48.53,23.68
507141,1062,1,39.94,24.4
507142,1083,2,12.54,8.23
507143,1012,1,35.71,21.89
507143,1068,1,62.19,40.12
507144,1006,1,53.62,29.31
507145,1036,1,16.3,7.8
507145,1047,2,32.59,16.27
507145,1066,3,31.67,19.0
507146,1061,2,46.83,26.77
507147,1012,1,35.71,21.89
507148,1034,1,20.06,9.91
507148,1057,1,70.96,47.26
507148,1038,1,57.96,23.86
507149,1071,1,16.14,10.85
507150,1061,1,46.83,26.77
507150,1031,2,61.08,26.7
507150,1018,3,96.7,69.36
507151,1041,1,19.13,8.73
507151,1007,3,22.65,12.31
507151,1054,1,16.0,7.32
507152,1017,2,203.45,168.48
507153,1077,3,26.11,17.33
507154,1028,1,20.81,8.8
507154,1049,3,9.78,4.51
507154,1056,1,93.62,61.62
507154,1079,1,10.85,7.94
507154,1081,1,18.92,13.34
507155,1003,1,16.76,10.43
507156,1004,3,42.61,25.74
507157,1061,3,46.83,26.77
507157,1070,3,96.13,56.64
507158,1077,2,26.11,17.33
507158,1002,1,21.43,11.57
507159,1041,3,19.13,8.73
507160,1068,1,62.19,40.12
507161,1077,2,26.11,17.33
507161,1053,2,21.56,11.33
507162,1033,1,23.67,11.3
507163,1041,3,19.13,8.73
507163,1057,1,70.96,47.26
507164,1057,3,70.96,47.26
507165,1023,2,97.84,76.62
507166,1033,2,23.67,11.3
507167,1081,1,18.92,13.34
507167,1046,2,32.28,16.34
507167,1010,1,43.12,23.21
507167,1047,1,32.59,16.27
507167,1041,1,19.13,8.73
507167,1053,1,21.56,11.33
507168,1035,1,58.01,24.53
507169,1022,1,89.29,71.91
507169,1006,2,53.62,29.31
507170,1082,2,7.84,5.86
