order_id,customer_id,order_date,status
507976,12938,2024-11-28,completed
507977,12938,2024-12-25,completed
507978,12938,2025-01-24,completed
507979,12938,2025-04-03,completed
507980,12939,2024-11-09,completed
507981,12939,2024-11-16,completed
507982,12940,2024-11-30,completed
507983,12940,2024-12-15,completed
507984,12940,2025-05-20,completed
507985,12941,2024-11-10,completed
507986,12941,2024-11-13,completed
507987,12942,2024-11-29,completed
507988,12942,2025-01-09,completed
507989,12942,2025-02-03,completed
507990,12943,2024-11-13,completed
507991,12944,2024-11-04,completed
507992,12944,2025-03-07,completed
507993,12945,2024-11-27,completed
507994,12945,2024-12-31,completed
507995,12946,2024-11-10,completed
507996,12946,2024-11-15,completed
507997,12946,2024-12-18,completed
507998,12947,2024-11-19,completed
507999,12947,2025-04-23,completed
508000,12947,2025-08-17,completed
508001,12947,2025-09-14,completed
508002,12948,2024-11-18,completed
508003,12949,2024-11-17,completed
508004,12950,2024-11-28,completed
508005,12950,2025-01-02,completed
508006,12951,2024-11-24,completed
508007,12951,2025-01-01,completed
508008,12951,2025-04-11,completed
508009,12952,2024-11-30,completed
508010,12952,2025-01-06,completed
508011,12952,2025-02-02,completed
508012,12952,2025-07-19,completed
508013,12953,2024-11-20,completed
508014,12953,2024-12-10,cancelled
508015,12953,2024-12-20,completed
508016,12953,2024-12-24,completed
508017,12954,2024-11-27,completed
508018,12954,2024-12-09,completed
508019,12955,2024-11-30,completed
508020,12956,2024-11-17,completed
508021,12957,2024-11-27,completed
508022,12957,2024-11-30,completed
508023,12958,2024-11-19,completed
508024,12958,2024-12-22,completed
508025,12958,2025-03-05,completed
508026,12958,2025-04-26,completed
508027,12958,2025-08-06,completed
508028,12959,2024-11-07,completed
508029,12959,2025-01-14,completed
508030,12959,2025-04-07,completed
508031,12959,2025-11-09,completed
508032,12960,2024-11-13,completed
508033,12960,2024-11-20,completed
508034,12960,2024-12-16,completed
508035,12961,2024-11-21,completed
508036,12961,2024-12-09,completed
508037,12961,2025-01-03,completed
508038,12962,2024-11-13,completed
508039,12963,2024-11-19,completed
508040,12963,2024-12-19,completed
508041,12963,2024-12-22,completed
508042,12963,2025-01-05,completed
508043,12964,2024-11-12,completed
508044,12964,2024-11-21,completed
508045,12964,2025-04-09,completed
508046,12964,2025-04-20,completed
508047,12965,2024-11-10,completed
508048,12965,2024-11-13,completed
508049,12965,2024-11-16,completed
508050,12965,2024-11-29,completed
508051,12965,2025-03-23,completed
508052,12965,2025-08-13,completed
508053,12965,2025-11-08,completed
508054,12966,2024-11-21,completed
508055,12966,2024-12-12,completed
508056,12967,2024-11-21,completed
508057,12968,2024-11-03,completed
508058,12968,2024-11-29,completed
508059,12968,2024-12-30,completed
508060,12968,2025-03-31,completed
508061,12969,2024-11-09,completed
508062,12969,2025-02-22,completed
508063,12970,2024-11-03,completed
508064,12971,2024-11-02,completed
508065,12971,2024-11-16,completed
508066,12971,2024-11-27,completed
508067,12971,2024-12-30,completed
508068,12972,2024-11-14,completed
508069,12972,2024-11-28,completed
508070,12973,2024-11-05,completed
508071,12973,2024-12-01,completed
508072,12973,2025-03-26,completed
508073,12973,2025-05-18,completed
508074,12973,2025-07-06,completed
508075,12973,2025-08-10,completed
508076,12974,2024-11-06,completed
508077,12974,2025-01-06,completed
508078,12975,2024-11-10,completed
508079,12975,2024-11-13,completed
508080,12975,2024-12-28,returned
508081,12976,2024-11-16,completed
508082,12976,2024-12-05,completed
508083,12976,2025-04-19,completed
508084,12976,2025-08-16,completed
508085,12977,2024-11-07,returned
508086,12977,2025-04-16,completed
508087,12977,2025-07-30,completed
508088,12977,2025-11-16,completed
508089,12978,2024-11-22,completed
508090,12978,2025-01-19,completed
508091,12979,2024-11-16,completed
508092,12979,2024-12-13,completed
508093,12979,2025-01-16,completed
508094,12980,2024-11-06,completed
508095,12980,2024-11-18,completed
508096,12981,2024-11-22,completed
508097,12982,2024-11-22,completed
508098,12982,2024-12-12,completed
508099,12982,2025-01-08,completed
508100,12982,2025-01-11,completed
508101,12982,2025-11-06,completed
508102,12982,2025-12-12,completed
508103,12983,2024-11-20,completed
508104,12983,2024-12-23,cancelled
508105,12984,2024-11-23,completed
508106,12985,2024-11-23,completed
508107,12986,2024-11-13,completed
508108,12986,2025-01-05,completed
508109,12986,2025-03-14,completed
508110,12986,2025-07-19,completed
508111,12987,2024-11-09,completed
508112,12987,2024-11-13,completed
508113,12988,2024-11-21,completed
508114,12988,2024-12-23,completed
508115,12988,2025-02-04,completed
508116,12989,2024-11-24,completed
508117,12989,2024-11-30,completed
508118,12990,2024-11-16,completed
508119,12990,2025-02-08,returned
508120,12991,2024-11-28,completed
508121,12991,2025-04-17,completed
508122,12991,2025-05-07,completed
508123,12992,2024-11-20,completed
508124,12993,2024-11-26,completed
508125,12994,2024-11-19,completed
508126,12994,2025-03-19,completed
508127,12995,2024-11-07,completed
508128,12996,2024-11-07,completed
508129,12996,2024-12-04,completed
508130,12997,2024-11-17,completed
508131,12998,2024-11-17,completed
508132,12998,2025-01-22,completed
508133,12998,2025-04-20,completed
508134,12998,2025-06-22,completed
508135,12998,2025-07-08,completed
508136,12999,2024-11-24,completed
508137,12999,2025-01-21,completed
508138,12999,2025-05-14,completed
508139,12999,2025-09-11,completed
508140,13000,2024-11-15,completed
508141,13000,2025-02-07,completed
508142,13001,2024-11-09,completed
508143,13002,2024-11-06,completed
508144,13003,2024-11-25,completed
508145,13003,2025-01-05,completed
508146,13003,2025-02-03,completed
508147,13003,2025-03-12,completed
508148,13004,2024-11-03,completed
508149,13004,2024-11-19,completed
508150,13004,2024-11-22,completed
508151,13005,2024-11-24,returned
508152,13006,2024-11-28,completed
508153,13006,2025-01-07,returned
508154,13006,2025-01-21,completed
508155,13007,2024-11-30,completed
508156,13008,2024-11-13,completed
508157,13008,2024-11-26,completed
508158,13008,2024-12-09,completed
508159,13008,2024-12-26,completed
508160,13009,2024-11-06,completed
508161,13009,2024-11-09,completed
508162,13009,2024-12-19,completed
508163,13009,2025-06-28,completed
508164,13010,2024-11-23,completed
508165,13011,2024-11-09,completed
508166,13011,2024-11-20,completed
508167,13012,2024-11-25,completed
508168,13013,2024-11-05,completed
508169,13013,2024-11-22,completed
508170,13013,2025-02-16,cancelled
508171,13014,2024-11-21,completed
508172,13014,2025-04-30,completed
508173,13014,2025-07-26,completed
508174,13015,2024-11-07,completed
508175,13016,2024-11-04,completed
508176,13016,2025-02-19,completed
508177,13017,2024-11-16,completed
508178,13017,2024-11-19,completed
508179,13017,2025-02-15,cancelled
508180,13018,2024-11-14,completed
508181,13018,2025-01-25,completed
508182,13019,2024-11-01,completed
508183,13019,2024-12-29,completed
508184,13020,2024-11-13,completed
508185,13020,2025-04-12,completed
508186,13021,2024-11-05,completed
508187,13021,2024-12-20,completed
508188,13021,2025-06-16,completed
508189,13021,2025-08-05,completed
508190,13021,2025-11-27,returned
508191,13022,2024-11-27,completed
508192,13022,2024-12-08,completed
508193,13022,2024-12-12,completed
508194,13023,2024-11-24,completed
508195,13024,2024-11-07,completed
508196,13025,2024-11-22,completed
508197,13025,2025-03-18,completed
508198,13025,2025-05-06,completed
508199,13026,2024-11-20,completed
508200,13027,2024-11-08,completed
508201,13027,2024-12-19,returned
508202,13028,2024-11-08,completed
508203,13028,2024-11-17,completed
508204,13029,2024-11-01,completed
508205,13029,2024-12-11,completed
508206,13030,2024-11-04,completed
508207,13031,2024-11-21,completed
508208,13032,2024-11-07,completed
508209,13032,2024-11-25,completed
508210,13032,2025-03-14,completed
508211,13033,2024-11-17,completed
508212,13034,2024-11-20,completed
508213,13035,2024-11-21,completed
508214,13035,2024-11-24,completed
508215,13036,2024-11-23,returned
508216,13036,2024-11-26,completed
508217,13036,2025-03-04,completed
508218,13036,2025-03-16,completed
508219,13037,2024-11-14,completed
508220,13037,2025-01-02,completed
508221,13038,2024-11-25,completed
508222,13038,2025-01-04,completed
508223,13039,2024-11-27,completed
508224,13039,2025-05-09,completed
508225,13040,2024-11-28,completed
508226,13040,2025-02-11,completed
508227,13040,2025-03-06,completed
508228,13040,2025-04-05,completed
508229,13041,2024-11-04,completed
508230,13041,2024-12-22,completed
508231,13042,2024-11-15,completed
508232,13043,2024-11-18,completed
508233,13043,2025-01-28,completed
508234,13044,2024-11-09,completed
508235,13044,2024-12-05,completed
508236,13044,2025-03-06,completed
508237,13045,2024-11-06,completed
508238,13045,2025-01-25,completed
508239,13046,2024-11-28,completed
508240,13046,2024-12-29,completed
508241,13046,2025-04-26,completed
508242,13047,2024-11-08,completed
508243,13048,2024-11-07,completed
508244,13048,2024-11-19,completed
508245,13049,2024-11-08,completed
508246,13049,2024-11-13,completed
508247,13049,2025-01-03,completed
508248,13049,2025-04-21,completed
508249,13050,2024-11-18,completed
508250,13051,2024-11-12,completed
508251,13051,2024-12-20,completed
508252,13052,2024-11-04,completed
508253,13052,2025-01-21,completed
508254,13052,2025-01-29,completed
508255,13053,2024-11-21,completed
508256,13053,2024-12-10,completed
508257,13053,2024-12-27,completed
508258,13054,2024-11-08,completed
508259,13054,2025-02-26,completed
508260,13054,2025-03-13,returned
508261,13055,2024-11-09,completed
508262,13055,2024-12-21,completed
508263,13055,2024-12-30,completed
508264,13056,2024-11-23,completed
508265,13057,2024-11-24,completed
508266,13057,2024-12-02,completed
508267,13057,2024-12-10,returned
508268,13058,2024-11-16,completed
508269,13058,2024-12-10,returned
508270,13059,2024-11-23,completed
508271,13059,2025-01-29,completed
508272,13060,2024-11-04,completed
508273,13060,2025-03-14,completed
508274,13061,2024-11-07,completed
508275,13061,2024-11-22,completed
508276,13062,2024-11-09,completed
508277,13063,2024-11-10,completed
508278,13063,2025-03-01,completed
508279,13063,2025-04-14,completed
508280,13063,2025-08-01,completed
508281,13064,2024-11-25,completed
508282,13064,2025-02-15,completed
508283,13064,2025-03-09,completed
508284,13064,2025-04-04,completed
508285,13064,2025-06-23,completed
508286,13065,2024-11-08,completed
508287,13065,2024-12-05,completed
508288,13066,2024-11-11,completed
508289,13066,2024-12-28,completed
508290,13067,2024-11-22,completed
508291,13067,2024-11-26,completed
508292,13068,2024-11-18,completed
508293,13069,2024-11-16,completed
508294,13069,2025-02-09,completed
508295,13069,2025-08-01,completed
508296,13069,2025-09-19,completed
508297,13069,2025-10-29,cancelled
508298,13070,2024-11-15,completed
508299,13070,2024-11-19,completed
508300,13070,2024-12-10,completed
508301,13070,2025-01-17,completed
508302,13070,2025-02-12,completed
508303,13070,2025-03-27,completed
508304,13071,2024-11-28,completed
508305,13071,2024-12-05,completed
508306,13072,2024-11-17,completed
508307,13072,2024-12-24,completed
508308,13072,2025-02-08,completed
508309,13072,2025-02-22,completed
508310,13072,2025-03-08,completed
508311,13072,2025-07-18,completed
508312,13073,2024-11-28,completed
508313,13073,2024-12-02,completed
508314,13073,2025-01-25,completed
508315,13074,2024-11-10,completed
508316,13074,2024-11-17,completed
508317,13075,2024-11-27,completed
508318,13076,2024-11-10,completed
508319,13076,2024-12-06,completed
508320,13076,2025-01-07,completed
508321,13076,2025-02-16,completed
508322,13077,2024-11-20,completed
508323,13078,2024-11-24,completed
508324,13078,2025-02-24,completed
508325,13078,2025-03-31,completed
508326,13078,2025-05-07,completed
508327,13079,2024-11-08,completed
508328,13079,2024-12-05,completed
508329,13079,2024-12-15,completed
508330,13079,2025-03-04,completed
508331,13080,2024-11-26,completed
508332,13080,2024-12-22,completed
508333,13080,2025-04-01,returned
508334,13080,2025-06-06,completed
508335,13081,2024-11-17,completed
508336,13082,2024-11-13,completed
508337,13082,2024-11-16,completed
508338,13082,2024-11-26,completed
508339,13082,2024-12-08,cancelled
508340,13083,2024-11-19,completed
508341,13084,2024-11-04,completed
508342,13084,2024-11-13,completed
508343,13085,2024-11-09,completed
508344,13085,2024-11-24,completed
508345,13085,2025-03-28,completed
508346,13086,2024-11-26,completed
508347,13086,2024-12-01,completed
508348,13086,2024-12-17,cancelled
508349,13086,2025-01-09,returned
508350,13087,2024-11-18,completed
508351,13088,2024-11-15,completed
508352,13088,2024-11-20,completed
508353,13088,2025-02-12,returned
508354,13089,2024-11-17,completed
508355,13089,2024-12-16,cancelled
508356,13090,2024-11-04,completed
508357,13091,2024-11-25,completed
508358,13092,2024-11-23,completed
508359,13092,2024-12-10,completed
508360,13092,2025-02-07,completed
508361,13092,2025-06-17,completed
508362,13092,2025-07-24,completed
508363,13093,2024-11-23,completed
508364,13093,2024-12-03,completed
508365,13093,2025-02-07,completed
508366,13094,2024-11-19,completed
508367,13095,2024-11-02,completed
508368,13096,2024-11-25,completed
508369,13096,2025-01-10,completed
508370,13097,2024-11-22,completed
508371,13097,2024-12-29,returned
508372,13097,2025-01-25,completed
508373,13097,2025-03-02,completed
508374,13098,2024-11-07,completed
508375,13098,2025-03-18,completed
508376,13098,2025-05-02,completed
508377,13098,2025-06-24,completed
508378,13098,2025-09-10,completed
508379,13099,2024-11-15,completed
508380,13099,2025-02-10,completed
508381,13100,2024-11-21,completed
508382,13100,2025-01-29,completed
508383,13100,2025-02-15,completed
508384,13100,2025-04-25,completed
508385,13101,2024-11-13,completed
508386,13102,2024-11-24,completed
508387,13102,2025-01-11,completed
508388,13103,2024-11-20,completed
508389,13103,2025-03-13,completed
508390,13103,2025-06-12,completed
508391,13103,2025-08-22,completed
508392,13104,2024-11-07,completed
508393,13104,2024-12-17,completed
508394,13104,2025-01-12,completed
508395,13104,2025-01-25,completed
508396,13104,2025-03-28,cancelled
508397,13104,2025-07-25,completed
508398,13104,2025-10-01,completed
508399,13105,2024-11-26,completed
508400,13106,2024-11-09,completed
508401,13106,2024-11-12,completed
508402,13106,2024-12-12,completed
508403,13106,2025-02-01,completed
508404,13106,2025-04-14,completed
508405,13107,2024-11-04,completed
508406,13108,2024-11-16,completed
508407,13108,2024-12-03,completed
508408,13109,2024-11-08,completed
508409,13109,2024-11-11,completed
508410,13109,2024-12-08,completed
508411,13109,2025-04-30,completed
508412,13109,2025-06-01,completed
508413,13110,2024-11-05,completed
508414,13110,2024-11-15,completed
508415,13110,2025-10-29,completed
508416,13111,2024-11-06,completed
508417,13111,2024-12-01,completed
508418,13111,2025-03-04,completed
508419,13112,2024-11-09,completed
508420,13112,2024-12-23,completed
508421,13113,2024-11-26,completed
508422,13113,2024-12-06,completed
508423,13113,2025-05-28,completed
508424,13113,2025-06-20,completed
508425,13114,2024-11-28,completed
508426,13114,2025-03-02,completed
508427,13114,2025-03-06,completed
508428,13115,2024-11-21,completed
508429,13115,2025-01-04,completed
508430,13115,2025-04-13,completed
508431,13115,2025-05-19,cancelled
508432,13116,2024-11-03,completed
508433,13116,2024-12-05,completed
508434,13117,2024-11-10,completed
508435,13117,2024-11-28,completed
508436,13117,2024-12-01,completed
508437,13117,2025-02-17,completed
508438,13118,2024-11-08,completed
508439,13118,2024-11-11,completed
508440,13118,2024-11-27,completed
508441,13119,2024-11-07,returned
508442,13119,2024-11-30,completed
508443,13119,2024-12-06,completed
508444,13120,2024-11-02,cancelled
508445,13121,2024-11-02,completed
508446,13121,2024-11-26,completed
508447,13122,2024-11-01,completed
508448,13123,2024-11-28,completed
508449,13124,2024-11-28,completed
508450,13124,2024-12-15,completed
508451,13124,2025-04-17,completed
508452,13125,2024-11-12,cancelled
508453,13125,2024-11-15,completed
508454,13125,2024-12-31,returned
508455,13125,2025-03-03,completed
508456,13125,2025-08-19,completed
508457,13126,2024-11-14,completed
508458,13126,2024-11-17,completed
508459,13127,2024-11-23,completed
508460,13127,2024-12-05,completed
508461,13128,2024-11-15,completed
508462,13128,2024-12-05,completed
508463,13128,2025-01-04,completed
508464,13128,2025-03-20,completed
508465,13129,2024-11-04,completed
508466,13130,2024-11-26,completed
508467,13131,2024-11-02,returned
508468,13132,2024-11-10,completed
508469,13132,2025-07-26,completed
508470,13133,2024-11-08,completed
508471,13133,2024-11-11,completed
508472,13133,2024-11-19,completed
508473,13133,2025-03-14,completed
508474,13133,2025-08-26,cancelled
508475,13133,2025-11-05,completed
508476,13134,2024-11-23,completed
508477,13134,2025-01-08,completed
508478,13135,2024-11-24,completed
508479,13135,2025-02-18,returned
508480,13136,2024-11-30,completed
508481,13136,2024-12-10,completed
508482,13136,2024-12-20,completed
508483,13136,2025-01-09,completed
508484,13137,2024-11-28,completed
508485,13137,2025-02-28,completed
508486,13137,2025-06-01,returned
508487,13138,2024-11-11,cancelled
508488,13139,2024-11-19,completed
508489,13140,2024-11-06,completed
508490,13140,2024-11-09,completed
508491,13140,2024-11-12,completed
508492,13140,2024-12-15,completed
508493,13140,2024-12-30,completed
508494,13140,2025-04-07,completed
508495,13140,2025-05-07,completed
508496,13141,2024-11-16,completed
508497,13141,2025-01-05,completed
508498,13142,2024-11-07,completed
508499,13143,2024-11-07,completed
508500,13143,2024-11-13,completed
508501,13143,2025-04-03,completed
508502,13143,2025-05-03,completed
508503,13143,2025-07-04,completed
508504,13143,2025-07-09,completed
508505,13144,2024-11-19,returned
508506,13144,2024-12-07,completed
508507,13145,2024-11-02,returned
508508,13145,2024-11-15,completed
508509,13145,2025-02-20,completed
508510,13146,2024-11-13,completed
508511,13147,2024-11-30,completed
508512,13147,2025-01-11,completed
508513,13147,2025-01-18,completed
508514,13147,2025-03-05,completed
508515,13147,2025-04-22,cancelled
508516,13148,2024-11-05,returned
508517,13148,2025-03-23,completed
508518,13148,2025-09-25,completed
508519,13149,2024-11-11,completed
508520,13149,2024-12-16,completed
508521,13149,2024-12-26,completed
508522,13149,2025-04-01,completed
508523,13150,2024-11-22,completed
508524,13150,2025-01-30,completed
508525,13150,2025-02-14,completed
508526,13151,2024-11-25,completed
508527,13151,2024-12-24,completed
508528,13152,2024-11-11,completed
508529,13152,2024-11-24,completed
508530,13152,2025-01-04,completed
508531,13152,2025-01-25,completed
508532,13152,2025-11-01,completed
508533,13153,2024-11-08,completed
508534,13154,2024-11-25,completed
508535,13155,2024-11-20,completed
508536,13155,2024-12-14,completed
508537,13155,2025-01-04,returned
508538,13155,2025-01-30,completed
508539,13156,2024-11-28,completed
508540,13156,2025-02-13,completed
508541,13156,2025-04-07,completed
508542,13156,2025-04-10,completed
508543,13156,2025-11-10,returned
508544,13157,2024-11-19,completed
508545,13157,2025-01-12,completed
508546,13158,2024-11-24,completed
508547,13158,2025-01-22,returned
508548,13158,2025-04-25,completed
508549,13159,2024-11-25,completed
508550,13160,2024-11-21,completed
508551,13160,2024-12-24,completed
508552,13160,2025-01-23,completed
508553,13160,2025-03-11,completed
508554,13160,2025-07-11,completed
508555,13161,2024-11-17,completed
508556,13161,2025-01-16,completed
508557,13161,2025-02-13,cancelled
508558,13162,2024-11-06,completed
508559,13162,2024-12-11,completed
508560,13162,2025-03-04,completed
508561,13163,2024-11-12,completed
508562,13163,2024-12-16,completed
508563,13164,2024-11-25,completed
508564,13164,2024-12-14,completed
508565,13165,2024-11-06,completed
508566,13166,2024-11-20,completed
508567,13167,2024-11-19,completed
508568,13168,2024-11-16,completed
508569,13169,2024-11-24,completed
508570,13169,2024-12-22,completed
508571,13169,2025-04-18,completed
508572,13169,2025-06-17,completed
508573,13170,2024-11-23,completed
508574,13170,2025-02-22,completed
508575,13170,2025-02-26,completed
508576,13170,2025-04-01,completed
508577,13170,2025-05-23,completed
508578,13170,2025-10-11,cancelled
508579,13170,2025-10-14,completed
508580,13171,2024-12-13,completed
508581,13171,2025-03-22,returned
508582,13171,2025-04-25,completed
508583,13172,2024-12-13,completed
508584,13172,2025-03-14,completed
508585,13173,2024-12-29,completed
508586,13174,2024-12-06,completed
508587,13174,2025-01-07,completed
508588,13174,2025-01-25,completed
508589,13175,2024-12-23,completed
508590,13175,2025-01-05,completed
508591,13175,2025-03-06,completed
508592,13175,2025-06-02,completed
508593,13176,2024-12-03,completed
508594,13176,2024-12-30,cancelled
508595,13177,2024-12-23,completed
508596,13177,2025-04-04,completed
508597,13177,2025-04-11,completed
508598,13177,2025-04-30,completed
508599,13178,2024-12-26,completed
508600,13178,2025-01-19,completed
508601,13178,2025-02-05,completed
508602,13178,2025-02-14,completed
508603,13178,2025-04-26,completed
508604,13179,2024-12-09,completed
508605,13179,2024-12-16,completed
508606,13179,2025-01-23,completed
508607,13180,2024-12-14,completed
508608,13181,2024-12-06,completed
508609,13181,2024-12-09,completed
508610,13181,2025-02-14,completed
508611,13182,2024-12-24,completed
508612,13182,2025-03-14,completed
508613,13182,2025-07-23,completed
508614,13183,2024-12-24,completed
508615,13183,2025-02-26,completed
508616,13184,2024-12-09,completed
508617,13184,2024-12-25,completed
508618,13184,2025-01-13,completed
508619,13185,2024-12-10,completed
508620,13185,2025-02-25,completed
508621,13185,2025-02-28,completed
508622,13186,2024-12-29,completed
508623,13187,2024-12-15,cancelled
508624,13187,2025-02-07,completed
508625,13188,2024-12-13,completed
508626,13188,2025-05-28,completed
508627,13188,2025-10-27,completed
508628,13188,2025-12-09,completed
508629,13188,2025-12-20,completed
508630,13189,2024-12-18,completed
508631,13190,2024-12-07,completed
508632,13190,2025-02-10,completed
508633,13190,2025-03-15,completed
508634,13190,2025-04-25,completed
508635,13190,2025-05-03,completed
508636,13191,2024-12-04,completed
508637,13191,2025-01-29,completed
508638,13192,2024-12-21,returned
508639,13193,2024-12-26,cancelled
508640,13193,2025-01-29,completed
508641,13194,2024-12-21,completed
508642,13194,2025-05-22,completed
508643,13195,2024-12-12,completed
508644,13195,2025-01-06,completed
508645,13195,2025-02-28,completed
508646,13196,2024-12-26,completed
508647,13196,2025-02-06,completed
508648,13197,2024-12-02,completed
508649,13198,2024-12-05,completed
508650,13198,2025-02-22,completed
508651,13198,2025-03-26,completed
508652,13198,2025-04-06,completed
508653,13199,2024-12-06,completed
508654,13199,2025-01-19,returned
508655,13199,2025-02-25,completed
508656,13199,2025-03-27,completed
508657,13199,2025-04-11,completed
508658,13199,2025-05-22,completed
508659,13200,2024-12-22,completed
508660,13200,2025-03-23,completed
508661,13200,2025-04-03,cancelled
508662,13200,2025-04-22,completed
508663,13200,2025-08-30,completed
508664,13200,2025-09-08,completed
508665,13201,2024-12-06,completed
508666,13202,2024-12-03,completed
508667,13202,2025-02-05,completed
508668,13202,2025-03-25,completed
508669,13203,2024-12-14,completed
508670,13203,2025-01-25,completed
508671,13204,2024-12-22,completed
508672,13205,2024-12-06,completed
508673,13205,2025-03-11,completed
508674,13205,2025-03-30,completed
508675,13206,2024-12-26,completed
508676,13207,2024-12-25,completed
508677,13208,2024-12-27,completed
508678,13208,2025-02-04,completed
508679,13209,2024-12-18,completed
508680,13209,2025-03-01,completed
508681,13209,2025-05-29,completed
508682,13209,2025-09-05,completed
508683,13210,2024-12-12,completed
508684,13210,2024-12-19,completed
508685,13210,2024-12-31,completed
508686,13211,2024-12-03,completed
508687,13211,2025-01-16,completed
508688,13212,2024-12-16,completed
508689,13213,2024-12-10,completed
508690,13213,2025-01-08,completed
508691,13214,2024-12-22,completed
508692,13214,2025-03-11,completed
508693,13214,2025-04-24,completed
508694,13214,2025-09-03,completed
508695,13214,2025-11-24,completed
508696,13215,2024-12-05,completed
508697,13215,2025-04-04,completed
508698,13216,2024-12-19,completed
508699,13217,2024-12-10,completed
508700,13217,2025-02-20,completed
508701,13218,2024-12-03,completed
508702,13218,2025-01-13,completed
508703,13218,2025-02-07,completed
508704,13219,2024-12-19,completed
508705,13219,2024-12-30,completed
508706,13219,2025-01-27,completed
508707,13220,2024-12-04,completed
508708,13221,2024-12-29,cancelled
508709,13222,2024-12-17,completed
508710,13222,2025-04-08,completed
508711,13222,2025-05-14,completed
508712,13222,2025-06-14,completed
508713,13222,2025-09-27,completed
508714,13222,2025-10-03,completed
508715,13222,2025-10-06,completed
508716,13222,2025-10-17,completed
508717,13223,2024-12-28,cancelled
508718,13223,2025-02-19,completed
508719,13223,2025-05-26,completed
508720,13224,2024-12-27,completed
508721,13224,2025-01-14,completed
508722,13225,2024-12-04,completed
508723,13226,2024-12-07,completed
508724,13226,2025-01-16,completed
508725,13226,2025-02-16,completed
508726,13226,2025-04-22,completed
508727,13226,2025-05-06,completed
508728,13227,2024-12-13,completed
508729,13227,2025-03-28,completed
508730,13227,2025-06-05,completed
508731,13227,2025-06-14,completed
508732,13227,2025-06-22,returned
508733,13228,2024-12-08,completed
508734,13228,2024-12-13,completed
508735,13229,2024-12-11,completed
508736,13229,2025-02-04,completed
508737,13230,2024-12-07,completed
508738,13230,2024-12-28,completed
508739,13231,2024-12-19,completed
508740,13231,2024-12-29,completed
508741,13232,2024-12-24,returned
508742,13232,2025-01-25,completed
508743,13233,2024-12-17,completed
508744,13233,2025-03-28,completed
508745,13234,2024-12-19,completed
508746,13234,2025-01-17,completed
508747,13235,2024-12-25,completed
508748,13235,2025-01-14,completed
508749,13235,2025-01-20,completed
508750,13236,2024-12-13,completed
508751,13237,2024-12-23,completed
508752,13237,2025-01-15,completed
508753,13238,2024-12-09,completed
508754,13239,2024-12-30,completed
508755,13239,2025-01-05,completed
508756,13239,2025-03-24,completed
508757,13239,2025-03-27,cancelled
508758,13240,2024-12-23,completed
508759,13240,2025-03-23,completed
508760,13240,2025-04-23,completed
508761,13240,2025-06-30,completed
508762,13241,2024-12-11,completed
508763,13241,2024-12-14,completed
508764,13242,2024-12-04,completed
508765,13243,2024-12-24,completed
508766,13243,2024-12-29,completed
508767,13244,2024-12-06,completed
508768,13244,2025-02-15,completed
508769,13244,2025-03-02,completed
508770,13244,2025-05-01,completed
508771,13244,2025-07-03,completed
508772,13245,2024-12-26,completed
508773,13245,2025-01-01,completed
508774,13246,2024-12-23,completed
508775,13247,2024-12-26,completed
508776,13247,2025-01-31,completed
508777,13247,2025-04-26,completed
508778,13247,2025-08-29,completed
508779,13248,2024-12-20,completed
508780,13249,2024-12-23,completed
508781,13249,2025-01-30,completed
508782,13250,2024-12-14,returned
508783,13250,2024-12-17,completed
508784,13251,2024-12-04,completed
508785,13252,2024-12-12,completed
508786,13252,2024-12-30,completed
508787,13252,2025-05-20,completed
508788,13253,2024-12-20,completed
508789,13254,2024-12-03,completed
508790,13254,2025-01-30,completed
508791,13254,2025-03-27,completed
508792,13254,2025-07-09,completed
508793,13255,2024-12-11,cancelled
508794,13255,2025-01-16,completed
508795,13255,2025-05-23,completed
508796,13255,2025-06-26,completed
508797,13256,2024-12-09,completed
508798,13257,2024-12-09,completed
508799,13257,2024-12-12,completed
508800,13258,2024-12-04,completed
508801,13258,2025-02-02,completed
508802,13258,2025-02-05,completed
508803,13258,2025-02-08,completed
508804,13258,2025-03-05,completed
508805,13258,2025-08-13,returned
508806,13258,2025-09-18,completed
508807,13259,2024-12-10,completed
508808,13259,2024-12-13,completed
508809,13259,2025-01-29,completed
508810,13259,2025-02-15,returned
508811,13259,2025-04-02,completed
508812,13260,2024-12-06,completed
508813,13260,2025-01-06,completed
508814,13260,2025-03-21,returned
508815,13260,2025-09-05,completed
508816,13261,2024-12-30,completed
508817,13262,2024-12-07,completed
508818,13262,2025-05-09,completed
508819,13262,2025-06-29,completed
508820,13262,2025-08-13,completed
508821,13263,2024-12-25,completed
508822,13264,2024-12-24,completed
508823,13264,2025-01-16,completed
508824,13265,2024-12-20,completed
508825,13265,2025-01-14,completed
508826,13266,2024-12-18,completed
508827,13266,2025-01-19,completed
508828,13266,2025-05-17,completed
508829,13266,2025-08-21,completed
508830,13267,2024-12-25,completed
508831,13267,2025-01-01,completed
508832,13268,2024-12-05,completed
508833,13268,2025-02-04,completed
508834,13268,2025-07-19,completed
508835,13268,2025-07-28,completed
508836,13268,2025-08-11,completed
508837,13269,2024-12-11,completed
508838,13269,2025-06-19,completed
508839,13270,2024-12-13,completed
508840,13270,2024-12-16,completed
508841,13270,2025-01-28,completed
508842,13271,2024-12-23,completed
508843,13272,2024-12-16,completed
508844,13273,2024-12-18,completed
508845,13273,2025-02-03,completed
